WikiRevId,LastTimestamp,ShouldRevert,NotSure,LooksGood
enwiki:933406422,1577819307,0,0,1
enwiki:933406417,1577819305,0,0,1
enwiki:933406408,1577819301,0,0,1
enwiki:933406403,1577819298,0,0,1
enwiki:933406385,1577819296,0,0,1
enwiki:933406381,1577819294,0,0,1
enwiki:933406371,1577819287,0,0,1
enwiki:933406347,1577819285,0,0,1
enwiki:933406325,1577819282,0,0,1
enwiki:933406314,1577819269,0,0,1
enwiki:933406278,1577819264,0,0,1
enwiki:933406166,1577819260,0,0,1
enwiki:933406128,1577819247,0,0,1
enwiki:933406129,1577819187,0,0,1
enwiki:933406105,1577819180,0,0,1
enwiki:933406108,1577819174,0,0,1
enwiki:933406092,1577819170,0,0,1
enwiki:933405608,1577819165,0,0,1
enwiki:933405604,1577819158,1,0,0
enwiki:933405563,1577819067,0,0,2
enwiki:933405596,1577819041,0,0,2
enwiki:933405542,1577819004,0,1,0
enwiki:933405671,1577819001,0,0,1
enwiki:933405559,1577818994,0,0,1
enwiki:933405585,1577818986,0,0,1
enwiki:933405641,1577818980,1,0,0
enwiki:933405632,1577818976,0,0,1
enwiki:933405602,1577818970,0,0,1
enwiki:933405433,1577818962,0,0,2
enwiki:933405469,1577818957,1,0,0
enwiki:933405578,1577818950,1,0,0
enwiki:933405593,1577818949,0,0,1
enwiki:933405584,1577818945,0,0,1
enwiki:933405549,1577818939,0,0,1
enwiki:933405522,1577818933,0,0,2
enwiki:933405527,1577818932,0,0,1
enwiki:933405397,1577818918,0,0,2
enwiki:933405517,1577818914,0,0,1
enwiki:933405508,1577818912,0,0,1
enwiki:933405505,1577818909,0,0,1
enwiki:933405498,1577818907,0,0,1
enwiki:933405323,1577818904,0,0,2
enwiki:933405467,1577818904,0,0,1
enwiki:933405403,1577818901,0,0,1
enwiki:933405404,1577818865,0,1,0
enwiki:933405377,1577818863,0,0,1
enwiki:933405389,1577818861,0,1,0
enwiki:933405357,1577818857,0,1,0
enwiki:933405367,1577818856,0,0,1
enwiki:933405344,1577818853,0,0,1
enwiki:933405358,1577818850,0,0,1
enwiki:933405334,1577818839,0,1,0
enwiki:933405331,1577818836,0,0,1
enwiki:933405316,1577818830,0,1,0
enwiki:933405277,1577818826,0,0,1
enwiki:933405307,1577818825,0,0,1
enwiki:933405263,1577818823,0,1,0
enwiki:933405273,1577818818,0,1,0
enwiki:933405278,1577818811,0,1,0
enwiki:933404855,1577818807,0,1,0
enwiki:933404361,1577818802,0,1,0
enwiki:933405239,1577818798,0,1,0
enwiki:933405253,1577818798,0,0,1
enwiki:933405236,1577818794,0,0,1
enwiki:933405227,1577818790,0,0,1
enwiki:933404876,1577818790,0,1,0
enwiki:933405222,1577818780,0,0,1
enwiki:933405214,1577818774,0,0,1
enwiki:933405208,1577818772,0,0,1
enwiki:933405142,1577818767,0,0,1
enwiki:933405140,1577818765,0,0,1
enwiki:933405136,1577818755,0,0,1
enwiki:933404888,1577818743,1,0,0
enwiki:933405120,1577818734,0,1,1
enwiki:933405068,1577818731,0,0,1
enwiki:933404893,1577818729,0,1,0
enwiki:933405066,1577818728,0,0,1
enwiki:933404898,1577818724,0,0,1
enwiki:933405067,1577818721,0,0,1
enwiki:933405098,1577818719,0,0,1
enwiki:933404932,1577818713,0,0,1
enwiki:933404940,1577818708,0,1,0
enwiki:933405047,1577818704,0,1,0
enwiki:933405042,1577818702,0,0,1
enwiki:933405043,1577818695,0,0,1
enwiki:933404948,1577818694,0,0,1
enwiki:933405030,1577818693,0,0,1
enwiki:933405034,1577818690,0,1,0
enwiki:933405029,1577818686,0,0,1
enwiki:933405020,1577818685,0,1,0
enwiki:933402972,1577818682,0,0,1
enwiki:933404967,1577818681,0,0,1
enwiki:933404586,1577818675,0,1,0
enwiki:933404645,1577818661,0,0,1
enwiki:933404856,1577818652,0,0,1
enwiki:933403043,1577817804,1,0,0
enwiki:933403001,1577817789,0,0,1
enwiki:933403007,1577817787,0,0,1
enwiki:933402848,1577817783,0,0,1
enwiki:933383205,1577809343,0,1,0
enwiki:933383228,1577809339,0,0,1
enwiki:933383237,1577809333,0,1,0
enwiki:933383244,1577809327,0,1,0
enwiki:933383275,1577809322,0,0,1
enwiki:933383280,1577809318,0,0,1
enwiki:933383312,1577809312,0,0,1
enwiki:933382835,1577809305,0,1,0
enwiki:933383338,1577809301,0,0,1
enwiki:933383356,1577809295,0,0,1
enwiki:933383377,1577809290,0,1,0
enwiki:933383406,1577809286,0,1,0
enwiki:933383410,1577809282,0,1,0
enwiki:933383240,1577809270,0,1,0
enwiki:933381458,1577808340,0,0,1
enwiki:933381416,1577808334,0,0,1
enwiki:933381417,1577808326,1,0,0
enwiki:933381406,1577808313,0,0,1
enwiki:933381214,1577808305,0,1,0
enwiki:933381366,1577808300,0,0,1
enwiki:933381231,1577808291,0,1,0
enwiki:933381332,1577808282,0,0,1
enwiki:933381243,1577808274,0,1,0
enwiki:933381254,1577808266,0,0,1
enwiki:933380760,1577808260,0,1,0
enwiki:933380836,1577808256,1,0,0
enwiki:933381035,1577808247,0,1,0
enwiki:933381247,1577808243,0,1,0
enwiki:933380557,1577808100,0,1,0
enwiki:933380611,1577808095,1,0,0
enwiki:933380704,1577808088,0,0,1
enwiki:933380867,1577808081,0,1,0
enwiki:933380306,1577808017,0,1,0
enwiki:933380606,1577808008,0,1,0
enwiki:933380621,1577808002,0,1,0
enwiki:933371874,1577803783,0,1,0
enwiki:933371838,1577803776,0,1,0
enwiki:933371836,1577803767,0,1,0
enwiki:933371819,1577803759,0,1,0
enwiki:933371820,1577803749,0,1,0
enwiki:933371801,1577803746,0,1,0
enwiki:933371794,1577803741,0,1,0
enwiki:933371734,1577803733,0,0,1
enwiki:933371724,1577803720,1,0,0
enwiki:933371705,1577803707,0,1,0
enwiki:933371685,1577803704,0,1,0
enwiki:933371570,1577803693,0,1,0
enwiki:933371504,1577803648,1,0,0
enwiki:933371469,1577803621,1,0,0
enwiki:933371472,1577803606,0,0,1
enwiki:933370267,1577803597,0,1,0
enwiki:933370409,1577803149,1,0,0
enwiki:933370134,1577803112,0,0,1
enwiki:933370356,1577803100,0,0,1
enwiki:933370143,1577803088,0,0,1
enwiki:933370030,1577803074,0,0,1
enwiki:933369643,1577802943,1,0,0
enwiki:933369741,1577802919,1,0,0
enwiki:933369895,1577802895,1,0,0
enwiki:933369707,1577802805,1,0,0
enwiki:933369534,1577802742,0,0,1
enwiki:933369455,1577802719,0,0,1
enwiki:933369444,1577802701,0,1,0
enwiki:933366576,1577802671,0,0,1
enwiki:933366512,1577802662,0,0,1
enwiki:933366514,1577802651,0,0,1
enwiki:933366510,1577801222,1,0,0
enwiki:933365660,1577801206,0,1,0
enwiki:933365319,1577801200,0,1,0
enwiki:933365331,1577800761,0,0,1
enwiki:933365605,1577800756,0,0,1
enwiki:933365351,1577800747,0,1,0
enwiki:933364912,1577800718,1,0,0
enwiki:933365095,1577800704,0,1,0
enwiki:933365235,1577800664,0,0,1
enwiki:933365333,1577800618,1,0,0
idwiki:16401380,1577796576,0,0,1
idwiki:16401387,1577796552,0,0,1
enwiki:933335683,1577784169,1,0,0
enwiki:933336032,1577784148,0,1,0
enwiki:933316355,1577770934,0,0,1
idwiki:16399698,1577770618,1,0,0
idwiki:16399701,1577770614,0,0,1
idwiki:16400005,1577770610,0,0,1
idwiki:16399712,1577770607,0,1,0
idwiki:16399720,1577770596,0,1,0
idwiki:16399723,1577770584,0,0,1
idwiki:16400004,1577770580,0,0,1
idwiki:16399738,1577770577,0,1,0
idwiki:16399248,1577770570,0,0,1
idwiki:16399758,1577770565,0,1,0
idwiki:16399266,1577770560,0,1,0
idwiki:16399776,1577770555,0,0,1
idwiki:16400002,1577770546,0,0,1
idwiki:16400001,1577770543,0,0,1
idwiki:16399308,1577770538,0,0,1
idwiki:16399827,1577770534,0,1,0
idwiki:16399836,1577770526,0,0,1
idwiki:16399842,1577770521,0,0,1
idwiki:16399851,1577770516,0,0,1
idwiki:16399860,1577770514,0,1,0
idwiki:16399866,1577770511,0,1,0
idwiki:16399879,1577770507,0,0,1
idwiki:16399889,1577770504,0,0,1
idwiki:16399996,1577770500,0,0,1
idwiki:16399997,1577770498,0,1,0
idwiki:16399894,1577770481,0,0,1
idwiki:16399904,1577770452,1,0,0
idwiki:16399911,1577770443,0,0,1
idwiki:16399926,1577770441,0,0,1
idwiki:16399994,1577770438,0,0,1
idwiki:16399991,1577770436,0,1,0
idwiki:16399932,1577770408,1,0,0
idwiki:16399989,1577770384,1,0,0
idwiki:16399952,1577770376,0,0,1
idwiki:16399959,1577770373,0,1,0
idwiki:16399965,1577770364,0,0,1
idwiki:16399972,1577770361,0,0,1
idwiki:16399979,1577770359,0,0,1
idwiki:16399985,1577770357,0,0,1
idwiki:16399497,1577770354,0,0,1
idwiki:16399508,1577770351,0,0,1
idwiki:16399518,1577770349,0,0,1
idwiki:16399558,1577770348,0,0,1
idwiki:16399627,1577770346,0,0,1
idwiki:16399672,1577770344,0,0,1
idwiki:16399703,1577770339,0,0,1
idwiki:16399770,1577770337,0,0,1
idwiki:16399781,1577770333,0,0,1
idwiki:16399825,1577770323,0,0,1
idwiki:16399880,1577770317,0,1,0
idwiki:16399917,1577770299,0,0,1
idwiki:16399928,1577770294,0,0,1
enwiki:933304437,1577764306,0,0,1
enwiki:933304456,1577764291,0,0,1
enwiki:933304546,1577764170,1,0,0
enwiki:933304098,1577764160,0,1,0
enwiki:933304423,1577764095,1,0,0
enwiki:933302907,1577763624,1,0,0
enwiki:933303171,1577763358,1,0,0
enwiki:933303167,1577763338,0,0,1
enwiki:933303157,1577763330,0,0,1
enwiki:933303155,1577763324,0,1,0
enwiki:933303143,1577763320,0,0,1
enwiki:933303128,1577763317,0,0,1
enwiki:933303111,1577763312,0,0,1
enwiki:933303082,1577763302,0,0,1
enwiki:933303084,1577763292,0,1,0
enwiki:933303073,1577763289,0,0,1
enwiki:933303001,1577763279,0,1,0
enwiki:933302968,1577763271,0,1,0
enwiki:933302934,1577763242,0,1,0
enwiki:933302890,1577763231,1,0,0
enwiki:933302860,1577763222,0,1,0
enwiki:933302764,1577763203,0,1,0
enwiki:933302301,1577763186,0,0,1
enwiki:933301884,1577763150,1,0,0
enwiki:933302439,1577763145,0,1,0
enwiki:933302030,1577763110,1,0,0
enwiki:933302124,1577763030,1,0,0
enwiki:933302191,1577762978,1,0,0
enwiki:933302271,1577762966,0,1,0
idwiki:16399084,1577761548,0,0,1
idwiki:16399126,1577761543,0,0,1
idwiki:16399164,1577761540,0,0,1
idwiki:16399191,1577761499,1,0,0
idwiki:16399212,1577761370,0,0,1
idwiki:16398071,1577761364,0,0,1
idwiki:16398083,1577761354,0,0,1
idwiki:16397611,1577761349,0,0,1
idwiki:16398127,1577761344,0,0,2
idwiki:16397635,1577761340,0,1,0
idwiki:16398142,1577761337,0,0,1
idwiki:16398145,1577761334,0,0,1
idwiki:16398148,1577761326,0,0,1
idwiki:16398157,1577761323,0,0,1
idwiki:16398165,1577761320,0,0,1
idwiki:16399206,1577761316,0,1,0
idwiki:16398179,1577761313,0,0,1
idwiki:16398197,1577761310,0,1,0
idwiki:16398227,1577761304,0,1,0
idwiki:16398243,1577761299,0,2,0
idwiki:16398246,1577761294,0,0,1
idwiki:16398249,1577761292,0,0,1
idwiki:16398255,1577761290,0,0,1
idwiki:16398262,1577761287,0,0,1
idwiki:16397764,1577761283,0,0,1
idwiki:16397766,1577761277,0,0,1
idwiki:16397775,1577761274,0,0,1
idwiki:16399202,1577761270,0,0,1
idwiki:16398295,1577761268,0,0,1
idwiki:16398300,1577761266,0,0,1
idwiki:16399199,1577761263,0,0,1
idwiki:16398304,1577761261,0,0,1
idwiki:16398306,1577761257,0,0,2
idwiki:16398310,1577761254,0,0,1
idwiki:16399197,1577761251,0,0,1
idwiki:16398315,1577761248,0,0,1
idwiki:16398318,1577761233,0,0,1
idwiki:16398334,1577761231,0,0,2
idwiki:16399193,1577761226,0,0,1
idwiki:16398345,1577761224,0,0,1
idwiki:16397854,1577761220,0,0,1
idwiki:16398365,1577761216,0,1,1
idwiki:16398375,1577761206,0,0,2
idwiki:16399190,1577761202,0,0,1
idwiki:16398415,1577761196,0,1,0
idwiki:16398426,1577761177,0,0,1
idwiki:16397930,1577761174,0,0,1
idwiki:16397941,1577761168,0,2,0
idwiki:16398473,1577761163,0,0,1
idwiki:16399188,1577761154,0,0,1
idwiki:16398482,1577761150,0,1,0
idwiki:16398495,1577761147,0,2,0
idwiki:16398499,1577761139,0,1,1
idwiki:16399184,1577761134,0,1,0
idwiki:16398506,1577761105,0,0,1
idwiki:16399182,1577761103,0,0,1
idwiki:16398524,1577761096,0,0,2
idwiki:16398537,1577761092,0,1,0
idwiki:16398057,1577761083,0,0,1
idwiki:16398578,1577761081,0,0,1
idwiki:16398585,1577761078,0,0,1
idwiki:16399178,1577761074,0,0,1
idwiki:16399175,1577761072,0,0,1
idwiki:16399170,1577761069,0,0,1
idwiki:16398591,1577761065,0,0,1
idwiki:16399168,1577761040,0,0,1
idwiki:16398600,1577761034,0,0,1
idwiki:16398602,1577761028,0,0,1
idwiki:16399167,1577761025,0,0,1
idwiki:16399166,1577761022,0,0,1
idwiki:16398614,1577761017,0,0,1
idwiki:16398123,1577761014,0,0,1
idwiki:16398633,1577761007,0,0,1
idwiki:16398134,1577761002,0,0,1
idwiki:16398638,1577761000,0,0,1
idwiki:16399165,1577760996,0,0,1
idwiki:16399163,1577760989,0,0,1
idwiki:16399160,1577760986,0,0,1
idwiki:16398649,1577760983,0,0,1
idwiki:16398654,1577760974,0,1,0
idwiki:16398655,1577760941,0,0,1
idwiki:16399156,1577760938,0,0,1
idwiki:16398660,1577760935,0,0,1
idwiki:16398164,1577760933,0,0,1
idwiki:16398671,1577760929,0,0,1
idwiki:16398674,1577760926,0,1,0
idwiki:16398178,1577760916,0,0,1
idwiki:16398684,1577760913,0,0,1
idwiki:16398687,1577760911,0,0,1
idwiki:16398690,1577760908,0,0,1
idwiki:16398694,1577760906,0,0,1
idwiki:16399154,1577760904,0,0,1
idwiki:16398699,1577760902,0,0,1
idwiki:16398707,1577760898,0,0,1
idwiki:16398729,1577760893,0,0,1
idwiki:16398234,1577760888,0,0,2
idwiki:16399151,1577760881,0,1,0
idwiki:16398749,1577760877,0,0,1
idwiki:16398264,1577760874,0,0,1
idwiki:16398768,1577760870,0,0,1
idwiki:16398276,1577760866,0,0,1
idwiki:16398781,1577760862,0,1,0
idwiki:16398782,1577760853,0,0,1
idwiki:16399148,1577760847,0,0,1
idwiki:16398800,1577760845,0,0,1
idwiki:16399147,1577760839,0,0,1
idwiki:16398815,1577760816,0,0,1
idwiki:16398822,1577760811,0,0,1
idwiki:16398826,1577760808,0,0,1
idwiki:16398333,1577760805,0,0,1
idwiki:16399146,1577760802,0,0,1
idwiki:16398843,1577760799,0,1,0
idwiki:16398846,1577760795,0,0,1
idwiki:16399144,1577760788,0,0,1
idwiki:16398374,1577760783,0,1,0
idwiki:16398885,1577760775,0,0,1
idwiki:16399141,1577760766,0,0,1
idwiki:16399137,1577760762,0,0,1
idwiki:16398905,1577760759,0,1,0
idwiki:16399135,1577760716,0,1,0
idwiki:16398917,1577760708,0,1,0
idwiki:16398922,1577760704,0,0,1
idwiki:16398427,1577760699,0,2,0
idwiki:16398931,1577760695,0,1,0
idwiki:16398940,1577760687,0,0,1
idwiki:16399132,1577760683,0,0,1
idwiki:16398946,1577760680,0,0,1
idwiki:16398950,1577760676,0,0,1
idwiki:16398959,1577760671,0,0,1
idwiki:16398964,1577760669,0,0,1
idwiki:16398471,1577760665,0,0,1
idwiki:16398985,1577760661,0,0,1
idwiki:16398998,1577760647,0,0,1
idwiki:16399129,1577760644,0,0,1
idwiki:16399006,1577760642,0,0,1
idwiki:16399011,1577760639,0,0,1
idwiki:16399016,1577760629,0,0,1
idwiki:16399127,1577760624,0,0,1
idwiki:16398530,1577760620,0,0,2
idwiki:16399055,1577760616,0,0,1
idwiki:16399058,1577760611,0,0,1
idwiki:16399125,1577760600,0,1,0
idwiki:16399072,1577760594,0,1,0
idwiki:16399122,1577760589,0,1,0
idwiki:16399120,1577760559,0,0,1
idwiki:16399080,1577760555,0,0,1
idwiki:16398589,1577760545,0,0,2
idwiki:16399119,1577760542,0,0,1
idwiki:16399096,1577760539,0,0,1
idwiki:16399104,1577760534,0,0,1
idwiki:16399108,1577760531,0,0,1
idwiki:16399110,1577760528,0,0,1
idwiki:16399115,1577760525,0,0,1
idwiki:16399117,1577760519,0,0,1
idwiki:16398644,1577760512,0,0,1
idwiki:16398657,1577760507,0,1,0
idwiki:16398709,1577760500,0,0,1
idwiki:16398773,1577760485,0,1,0
idwiki:16398834,1577760472,0,0,1
idwiki:16398863,1577760464,1,0,0
idwiki:16399109,1577760460,0,1,0
idwiki:16398884,1577760454,0,1,0
idwiki:16398908,1577760441,0,0,1
idwiki:16398967,1577760434,0,0,1
idwiki:16398982,1577760432,0,0,1
idwiki:16399003,1577760427,0,0,1
idwiki:16399035,1577760406,1,0,0
idwiki:16399094,1577760395,1,0,0
idwiki:16399079,1577760364,0,1,0
enwiki:933288757,1577756964,0,0,1
enwiki:933289269,1577756955,0,1,0
enwiki:933289278,1577756951,0,1,0
enwiki:933289656,1577756949,0,0,1
enwiki:933289649,1577756947,0,1,0
enwiki:933289302,1577756943,0,0,1
enwiki:933289500,1577756941,0,0,1
enwiki:933289353,1577756939,0,1,0
enwiki:933289492,1577756930,0,1,0
enwiki:933289370,1577756879,0,0,1
enwiki:933289379,1577756876,0,0,1
enwiki:933288893,1577756873,0,1,0
enwiki:933289443,1577756868,1,0,0
enwiki:933289435,1577756860,0,1,0
enwiki:933289007,1577756857,1,0,0
enwiki:933289386,1577756850,1,0,0
enwiki:933285967,1577755418,1,0,0
enwiki:933286185,1577755416,0,1,0
enwiki:933286347,1577755401,1,0,0
enwiki:933271361,1577748735,1,0,0
enwiki:933271369,1577748711,0,0,1
enwiki:933271392,1577748706,0,0,1
enwiki:933271401,1577748703,0,0,1
enwiki:933271404,1577748700,0,0,1
enwiki:933271420,1577748694,0,0,1
enwiki:933271429,1577748686,0,0,1
enwiki:933271432,1577748677,0,1,0
enwiki:933272571,1577748593,0,1,0
enwiki:933272669,1577748587,0,1,0
enwiki:933272759,1577748584,0,1,0
enwiki:933268691,1577748506,2,0,0
enwiki:933272218,1577748389,0,1,0
enwiki:933272231,1577748386,0,1,0
enwiki:933272406,1577748383,0,1,0
enwiki:933272251,1577748380,0,1,0
enwiki:933272384,1577748376,0,0,1
enwiki:933271774,1577748357,1,0,0
enwiki:933272357,1577748351,0,1,0
enwiki:933272285,1577748344,0,1,0
enwiki:933272289,1577748338,0,1,0
enwiki:933272326,1577748330,1,0,0
enwiki:933271810,1577748323,0,1,0
enwiki:933272293,1577748316,0,1,0
enwiki:933272020,1577748307,0,1,0
enwiki:933272235,1577748301,0,1,0
enwiki:933271038,1577748036,1,0,0
enwiki:933271252,1577748008,0,1,0
enwiki:933271380,1577747980,0,0,1
enwiki:933270205,1577747467,0,0,1
enwiki:933270423,1577747464,0,0,1
enwiki:933270008,1577747429,0,1,0
enwiki:933270087,1577747423,1,0,0
enwiki:933270092,1577747384,0,0,1
enwiki:933270128,1577747358,1,0,0
enwiki:933270202,1577747345,0,0,1
enwiki:933268816,1577746787,1,0,0
enwiki:933268855,1577746755,0,1,0
idwiki:16398352,1577744966,1,0,0
idwiki:16398590,1577744930,0,0,1
idwiki:16398382,1577744924,0,1,0
idwiki:16398402,1577744905,0,1,0
idwiki:16398413,1577744901,0,0,1
idwiki:16398420,1577744896,0,1,0
idwiki:16398588,1577744891,0,0,1
idwiki:16398429,1577744883,0,0,1
idwiki:16398450,1577744869,0,1,0
idwiki:16398477,1577744855,0,0,1
idwiki:16398487,1577744851,0,0,1
idwiki:16397989,1577744845,0,0,1
idwiki:16398502,1577744836,0,0,1
idwiki:16398586,1577744832,0,0,1
idwiki:16398517,1577744829,0,1,0
idwiki:16398525,1577744811,1,0,0
idwiki:16398037,1577744766,0,0,1
idwiki:16398564,1577744756,0,1,0
idwiki:16398582,1577744748,0,0,1
idwiki:16398137,1577744740,0,0,1
idwiki:16398172,1577744736,0,0,1
idwiki:16398222,1577744727,0,0,1
idwiki:16398584,1577744717,0,0,1
idwiki:16398267,1577744713,0,0,1
idwiki:16398290,1577744709,0,1,0
frwiki:165856907,1577743152,0,0,1
frwiki:165856374,1577743143,0,1,0
frwiki:165856887,1577743119,0,0,1
frwiki:165856486,1577743112,0,0,1
frwiki:165856854,1577743101,0,1,0
frwiki:165856596,1577743087,0,0,1
frwiki:165856632,1577743062,1,0,0
frwiki:165856706,1577743038,0,1,0
frwiki:165856798,1577743034,0,1,0
enwiki:933260884,1577742984,0,0,1
enwiki:933260867,1577742978,0,0,1
enwiki:933260836,1577742959,0,1,0
enwiki:933260814,1577742951,0,0,1
enwiki:933260771,1577742936,0,1,0
enwiki:933260770,1577742925,0,0,1
enwiki:933260749,1577742916,0,0,1
enwiki:933260728,1577742902,0,0,1
enwiki:933260229,1577742892,0,0,1
enwiki:933260550,1577742881,0,0,1
enwiki:933260461,1577742863,1,0,0
idwiki:16398316,1577742811,0,1,0
enwiki:933260456,1577742810,0,0,1
enwiki:933260279,1577742803,0,0,1
idwiki:16398322,1577742800,0,0,1
enwiki:933259919,1577742764,0,1,0
idwiki:16398355,1577742751,0,0,1
idwiki:16398381,1577742748,0,1,0
enwiki:933259971,1577742745,1,0,0
idwiki:16398449,1577742743,0,0,1
idwiki:16398472,1577742737,0,0,1
enwiki:933260107,1577742689,0,0,1
enwiki:933260199,1577742665,0,1,0
enwiki:933255373,1577740541,1,0,0
enwiki:933255385,1577740527,0,0,1
enwiki:933255404,1577740493,0,0,1
enwiki:933255421,1577740491,0,0,1
enwiki:933255432,1577740486,0,1,0
enwiki:933255147,1577740480,0,0,1
enwiki:933255406,1577740470,0,1,0
enwiki:933255418,1577740463,0,1,0
enwiki:933252313,1577738943,1,0,0
enwiki:933252322,1577738929,0,1,0
enwiki:933252335,1577738920,0,1,0
enwiki:933251160,1577738777,1,0,0
enwiki:933251236,1577738689,1,0,0
enwiki:933251436,1577738679,0,1,0
enwiki:933251581,1577738638,0,1,0
enwiki:933251252,1577738512,1,0,0
enwiki:933250655,1577738303,0,1,0
enwiki:933250758,1577738291,0,1,0
enwiki:933250674,1577738271,0,1,0
enwiki:933250705,1577738260,0,1,0
enwiki:933250364,1577738254,0,1,0
enwiki:933250529,1577738234,0,1,0
enwiki:933249830,1577738219,0,1,0
enwiki:933249357,1577738205,0,1,0
enwiki:933249519,1577738198,1,0,0
enwiki:933249653,1577737920,0,1,0
enwiki:933249057,1577737742,0,0,1
enwiki:933249236,1577737734,0,0,1
enwiki:933249301,1577737715,0,1,0
enwiki:933247393,1577737610,0,1,0
enwiki:933247426,1577736962,0,1,0
enwiki:933247406,1577736953,0,1,0
enwiki:933247414,1577736903,0,0,1
enwiki:933242993,1577735259,1,0,0
enwiki:933242862,1577735240,1,0,0
enwiki:933217216,1577725189,0,0,1
enwiki:933217175,1577725185,0,1,0
enwiki:933217151,1577725145,0,0,1
enwiki:933217107,1577725131,0,0,1
enwiki:933217109,1577725120,0,0,1
enwiki:933217047,1577725112,0,0,1
enwiki:933217050,1577725106,0,0,1
enwiki:933217042,1577725092,0,0,1
enwiki:933217034,1577725084,0,0,1
enwiki:933217017,1577725081,0,0,1
enwiki:933217015,1577725077,0,0,1
enwiki:933216999,1577725074,0,0,1
enwiki:933216990,1577725071,0,0,1
enwiki:933216970,1577725068,0,0,1
enwiki:933216837,1577725061,0,0,1
enwiki:933216832,1577725054,0,0,1
enwiki:933216821,1577725007,0,0,1
enwiki:933216798,1577725003,0,0,1
enwiki:933216785,1577724997,0,0,1
enwiki:933216772,1577724992,0,0,1
enwiki:933216763,1577724987,0,0,1
enwiki:933216744,1577724984,0,0,1
enwiki:933216730,1577724979,0,0,1
enwiki:933216706,1577724970,0,0,1
enwiki:933216689,1577724966,0,0,1
enwiki:933216684,1577724957,0,0,1
enwiki:933216669,1577724953,0,0,1
enwiki:933215511,1577724948,0,0,1
enwiki:933215507,1577724943,1,0,0
enwiki:933215482,1577724507,0,0,1
enwiki:933215484,1577724503,0,0,1
enwiki:933215468,1577724499,0,0,1
enwiki:933215396,1577724493,0,0,1
enwiki:933215401,1577724484,0,0,1
enwiki:933215360,1577724469,0,0,1
enwiki:933215362,1577724465,0,0,1
enwiki:933215339,1577724459,0,0,1
enwiki:933215314,1577724453,0,0,1
enwiki:933215255,1577724446,0,0,1
enwiki:933214645,1577724436,0,0,1
enwiki:933214546,1577724411,0,0,1
enwiki:933214538,1577724167,0,0,1
enwiki:933214529,1577724145,0,0,1
enwiki:933214515,1577724123,0,0,1
enwiki:933214499,1577724117,0,0,1
enwiki:933214479,1577724112,0,0,1
enwiki:933214465,1577724107,0,0,1
enwiki:933214452,1577724098,0,0,1
enwiki:933214430,1577724095,0,0,1
enwiki:933214406,1577724085,0,0,1
enwiki:933214401,1577724081,0,0,1
enwiki:933214379,1577724073,0,0,1
enwiki:933214365,1577724067,0,0,1
enwiki:933214359,1577724062,0,0,1
enwiki:933214305,1577724057,0,0,1
enwiki:933214180,1577724052,0,0,1
enwiki:933213670,1577724033,1,0,0
enwiki:933213658,1577723990,1,0,0
enwiki:933213641,1577723795,0,0,1
enwiki:933213378,1577723791,0,0,1
enwiki:933213340,1577723785,0,0,1
enwiki:933213338,1577723779,0,0,1
enwiki:933213295,1577723691,0,0,1
enwiki:933213263,1577723672,0,0,1
enwiki:933213245,1577723651,0,0,1
enwiki:933213243,1577723638,0,0,1
enwiki:933213230,1577723632,0,0,1
enwiki:933213190,1577723628,0,0,1
enwiki:933213185,1577723622,0,0,1
enwiki:933213168,1577723609,0,0,1
enwiki:933213143,1577723602,0,0,1
enwiki:933212965,1577723599,0,0,1
enwiki:933212957,1577723588,0,0,1
enwiki:933212948,1577723522,0,0,1
enwiki:933212895,1577723517,0,0,1
enwiki:933212910,1577723512,0,0,1
enwiki:933212896,1577723500,0,0,1
enwiki:933212877,1577723496,0,0,1
enwiki:933212846,1577723491,0,0,1
enwiki:933212801,1577723485,0,0,1
enwiki:933212758,1577723463,0,0,1
enwiki:933212746,1577723459,0,0,1
enwiki:933212725,1577723444,0,0,1
enwiki:933212718,1577723438,0,0,1
enwiki:933212691,1577723432,0,0,1
enwiki:933212678,1577723428,0,0,1
enwiki:933212665,1577723419,0,0,1
enwiki:933212646,1577723415,0,0,1
enwiki:933212264,1577723410,0,0,1
enwiki:933212201,1577723401,0,1,0
enwiki:933212205,1577723256,0,0,1
enwiki:933212199,1577723250,0,0,1
enwiki:933212049,1577723234,0,0,1
enwiki:933212039,1577723231,0,1,0
enwiki:933212020,1577723169,0,0,1
enwiki:933211773,1577723166,0,0,1
enwiki:933211757,1577723160,1,0,0
enwiki:933211739,1577723068,0,0,1
enwiki:933211714,1577723061,0,0,1
enwiki:933211669,1577723052,0,0,1
enwiki:933211670,1577723042,0,0,1
enwiki:933211575,1577723031,0,0,1
enwiki:933211556,1577723026,0,1,0
enwiki:933211553,1577722990,0,0,1
enwiki:933211534,1577722986,0,0,1
enwiki:933211527,1577722978,0,0,1
enwiki:933211359,1577722970,0,0,1
enwiki:933211349,1577722967,0,0,1
enwiki:933211330,1577722886,0,0,1
enwiki:933211088,1577722880,0,0,1
enwiki:933211047,1577722875,0,1,0
enwiki:933210991,1577722780,0,0,1
enwiki:933210983,1577722765,0,0,1
enwiki:933210966,1577722741,0,0,1
enwiki:933210957,1577722737,0,0,1
enwiki:933210945,1577722730,0,0,1
enwiki:933210362,1577722726,0,0,1
enwiki:933209320,1577722720,1,0,0
enwiki:933209467,1577722474,1,0,0
